"","subid","subage","experiment","trial","agent","phase","slide","distribution","target1","target2","target3","item_l","item_m","item_r","correctItem","pick","pickPos","pickCat","correct_item","correct_target1","correct_target2","correct_target3","lastInputCat","same_lastInput","sex","age_num"
"600","190220_5_d600","3","distribution_kids_simple",2,"Mouse","training","5","c(6, 0, 0)","mammals","vehicles","fruits","boat","cherry","cow","cow","cow","item_r","mammals",1,NA,NA,NA,NA,NA,"M",3.9324200913242
"601","190220_5_d600","3","distribution_kids_simple",2,"Mouse","training","6","c(6, 0, 0)","mammals","vehicles","fruits","truck","banana","bear","bear","bear","item_r","mammals",1,NA,NA,NA,NA,NA,"M",3.9324200913242
"602","190220_5_d600","3","distribution_kids_simple",2,"Mouse","test","choice","c(6, 0, 0)","mammals","vehicles","fruits","airplane","horse","strawberry",NA,"strawberry","item_r","fruits",NA,0,0,1,"mammals",0,"M",3.9324200913242
"603","190220_5_d600","3","distribution_kids_simple",3,"Sheep","training","1","c(6, 0, 0)","vehicles","fruits","clothes","motorbike","skirt","melon","motorbike","motorbike","item_l","vehicles",1,NA,NA,NA,NA,NA,"M",3.9324200913242
"604","190220_5_d600","3","distribution_kids_simple",3,"Sheep","training","2","c(6, 0, 0)","vehicles","fruits","clothes","orange","shoe","train","train","train","item_r","vehicles",1,NA,NA,NA,NA,NA,"M",3.9324200913242
"605","190220_5_d600","3","distribution_kids_simple",3,"Sheep","training","3","c(6, 0, 0)","vehicles","fruits","clothes","apple","dress","car","car","car","item_r","vehicles",1,NA,NA,NA,NA,NA,"M",3.9324200913242
"606","190220_5_d600","3","distribution_kids_simple",3,"Sheep","training","4","c(6, 0, 0)","vehicles","fruits","clothes","cherry","bus","hat","bus","bus","item_m","vehicles",1,NA,NA,NA,NA,NA,"M",3.9324200913242
"607","190220_5_d600","3","distribution_kids_simple",3,"Sheep","training","5","c(6, 0, 0)","vehicles","fruits","clothes","strawberry","jacket","boat","boat","boat","item_r","vehicles",1,NA,NA,NA,NA,NA,"M",3.9324200913242
"608","190220_5_d600","3","distribution_kids_simple",3,"Sheep","training","6","c(6, 0, 0)","vehicles","fruits","clothes","shirt","airplane","pineapple","airplane","airplane","item_m","vehicles",1,NA,NA,NA,NA,NA,"M",3.9324200913242
"609","190220_5_d600","3","distribution_kids_simple",3,"Sheep","test","choice","c(6, 0, 0)","vehicles","fruits","clothes","truck","sock","banana",NA,"banana","item_r","fruits",NA,0,1,0,"vehicles",0,"M",3.9324200913242
"610","190220_5_d600","3","distribution_kids_simple",4,"Beaver","training","1","c(6, 0, 0)","fruits","clothes","mammals","cat","jacket","pineapple","pineapple","pineapple","item_r","fruits",1,NA,NA,NA,NA,NA,"M",3.9324200913242
"611","190220_5_d600","3","distribution_kids_simple",4,"Beaver","training","2","c(6, 0, 0)","fruits","clothes","mammals","banana","cow","sock","banana","banana","item_l","fruits",1,NA,NA,NA,NA,NA,"M",3.9324200913242
"612","190220_5_d600","3","distribution_kids_simple",4,"Beaver","training","3","c(6, 0, 0)","fruits","clothes","mammals","shoe","orange","elephant","orange","orange","item_m","fruits",1,NA,NA,NA,NA,NA,"M",3.9324200913242
"613","190220_5_d600","3","distribution_kids_simple",4,"Beaver","training","4","c(6, 0, 0)","fruits","clothes","mammals","dog","apple","skirt","apple","apple","item_m","fruits",1,NA,NA,NA,NA,NA,"M",3.9324200913242
"614","190220_5_d600","3","distribution_kids_simple",4,"Beaver","training","5","c(6, 0, 0)","fruits","clothes","mammals","dress","cherry","horse","cherry","cherry","item_m","fruits",1,NA,NA,NA,NA,NA,"M",3.9324200913242
"615","190220_5_d600","3","distribution_kids_simple",4,"Beaver","training","6","c(6, 0, 0)","fruits","clothes","mammals","hat","strawberry","bear","strawberry","strawberry","item_m","fruits",1,NA,NA,NA,NA,NA,"M",3.9324200913242
"616","190220_5_d600","3","distribution_kids_simple",4,"Beaver","test","choice","c(6, 0, 0)","fruits","clothes","mammals","melon","monkey","shirt",NA,"melon","item_l","fruits",NA,1,0,0,"fruits",1,"M",3.9324200913242
"617","190221_2_d600","4","distribution_kids_simple",1,"Bunny","training","1","c(6, 0, 0)","mammals","clothes","vehicles","boat","skirt","elephant","elephant","elephant","item_r","mammals",1,NA,NA,NA,NA,NA,"M",4.11050228310502
"618","190221_2_d600","4","distribution_kids_simple",1,"Bunny","training","2","c(6, 0, 0)","mammals","clothes","vehicles","motorbike","shirt","monkey","monkey","monkey","item_r","mammals",1,NA,NA,NA,NA,NA,"M",4.11050228310502
"619","190221_2_d600","4","distribution_kids_simple",1,"Bunny","training","3","c(6, 0, 0)","mammals","clothes","vehicles","train","horse","hat","horse","horse","item_m","mammals",1,NA,NA,NA,NA,NA,"M",4.11050228310502
"620","190221_2_d600","4","distribution_kids_simple",1,"Bunny","training","4","c(6, 0, 0)","mammals","clothes","vehicles","shoe","truck","cat","cat","cat","item_r","mammals",1,NA,NA,NA,NA,NA,"M",4.11050228310502
"621","190221_2_d600","4","distribution_kids_simple",1,"Bunny","training","5","c(6, 0, 0)","mammals","clothes","vehicles","jacket","car","cow","cow","cow","item_r","mammals",1,NA,NA,NA,NA,NA,"M",4.11050228310502
"622","190221_2_d600","4","distribution_kids_simple",1,"Bunny","training","6","c(6, 0, 0)","mammals","clothes","vehicles","sock","airplane","dog","dog","dog","item_r","mammals",1,NA,NA,NA,NA,NA,"M",4.11050228310502
"623","190221_2_d600","4","distribution_kids_simple",1,"Bunny","test","choice","c(6, 0, 0)","mammals","clothes","vehicles","dress","bus","bear",NA,"bear","item_r","mammals",NA,1,0,0,"mammals",1,"M",4.11050228310502
"624","190221_2_d600","4","distribution_kids_simple",2,"Sheep","training","1","c(6, 0, 0)","clothes","vehicles","fruits","skirt","bus","melon","skirt","skirt","item_l","clothes",1,NA,NA,NA,NA,NA,"M",4.11050228310502
"625","190221_2_d600","4","distribution_kids_simple",2,"Sheep","training","2","c(6, 0, 0)","clothes","vehicles","fruits","banana","shirt","airplane","shirt","shirt","item_m","clothes",1,NA,NA,NA,NA,NA,"M",4.11050228310502
"626","190221_2_d600","4","distribution_kids_simple",2,"Sheep","training","3","c(6, 0, 0)","clothes","vehicles","fruits","apple","sock","train","sock","sock","item_m","clothes",1,NA,NA,NA,NA,NA,"M",4.11050228310502
"627","190221_2_d600","4","distribution_kids_simple",2,"Sheep","training","4","c(6, 0, 0)","clothes","vehicles","fruits","boat","dress","cherry","dress","dress","item_m","clothes",1,NA,NA,NA,NA,NA,"M",4.11050228310502
"628","190221_2_d600","4","distribution_kids_simple",2,"Sheep","training","5","c(6, 0, 0)","clothes","vehicles","fruits","hat","truck","strawberry","hat","hat","item_l","clothes",1,NA,NA,NA,NA,NA,"M",4.11050228310502
"629","190221_2_d600","4","distribution_kids_simple",2,"Sheep","training","6","c(6, 0, 0)","clothes","vehicles","fruits","shoe","motorbike","orange","shoe","shoe","item_l","clothes",1,NA,NA,NA,NA,NA,"M",4.11050228310502
"630","190221_2_d600","4","distribution_kids_simple",2,"Sheep","test","choice","c(6, 0, 0)","clothes","vehicles","fruits","car","jacket","pineapple",NA,"jacket","item_m","clothes",NA,1,0,0,"clothes",1,"M",4.11050228310502
"631","190221_2_d600","4","distribution_kids_simple",3,"Frog","training","1","c(6, 0, 0)","vehicles","fruits","mammals","truck","strawberry","bear","truck","truck","item_l","vehicles",1,NA,NA,NA,NA,NA,"M",4.11050228310502
"632","190221_2_d600","4","distribution_kids_simple",3,"Frog","training","2","c(6, 0, 0)","vehicles","fruits","mammals","cherry","cat","airplane","airplane","airplane","item_r","vehicles",1,NA,NA,NA,NA,NA,"M",4.11050228310502
"633","190221_2_d600","4","distribution_kids_simple",3,"Frog","training","3","c(6, 0, 0)","vehicles","fruits","mammals","cow","boat","banana","boat","boat","item_m","vehicles",1,NA,NA,NA,NA,NA,"M",4.11050228310502
"634","190221_2_d600","4","distribution_kids_simple",3,"Frog","training","4","c(6, 0, 0)","vehicles","fruits","mammals","car","dog","orange","car","car","item_l","vehicles",1,NA,NA,NA,NA,NA,"M",4.11050228310502
"635","190221_2_d600","4","distribution_kids_simple",3,"Frog","training","5","c(6, 0, 0)","vehicles","fruits","mammals","melon","elephant","motorbike","motorbike","motorbike","item_r","vehicles",1,NA,NA,NA,NA,NA,"M",4.11050228310502
"636","190221_2_d600","4","distribution_kids_simple",3,"Frog","training","6","c(6, 0, 0)","vehicles","fruits","mammals","bus","pineapple","monkey","bus","bus","item_l","vehicles",1,NA,NA,NA,NA,NA,"M",4.11050228310502
"637","190221_2_d600","4","distribution_kids_simple",3,"Frog","test","choice","c(6, 0, 0)","vehicles","fruits","mammals","train","apple","horse",NA,"train","item_l","vehicles",NA,1,0,0,"vehicles",1,"M",4.11050228310502
"638","190221_2_d600","4","distribution_kids_simple",4,"Tiger","training","1","c(6, 0, 0)","fruits","mammals","clothes","sock","cow","apple","apple","apple","item_r","fruits",1,NA,NA,NA,NA,NA,"M",4.11050228310502
"639","190221_2_d600","4","distribution_kids_simple",4,"Tiger","training","2","c(6, 0, 0)","fruits","mammals","clothes","dog","pineapple","skirt","pineapple","pineapple","item_m","fruits",1,NA,NA,NA,NA,NA,"M",4.11050228310502
"640","190221_2_d600","4","distribution_kids_simple",4,"Tiger","training","3","c(6, 0, 0)","fruits","mammals","clothes","dress","monkey","cherry","cherry","cherry","item_r","fruits",1,NA,NA,NA,NA,NA,"M",4.11050228310502
"641","190221_2_d600","4","distribution_kids_simple",4,"Tiger","training","4","c(6, 0, 0)","fruits","mammals","clothes","banana","bear","jacket","banana","banana","item_l","fruits",1,NA,NA,NA,NA,NA,"M",4.11050228310502
"642","190221_2_d600","4","distribution_kids_simple",4,"Tiger","training","5","c(6, 0, 0)","fruits","mammals","clothes","horse","hat","strawberry","strawberry","strawberry","item_r","fruits",1,NA,NA,NA,NA,NA,"M",4.11050228310502
"643","190221_2_d600","4","distribution_kids_simple",4,"Tiger","training","6","c(6, 0, 0)","fruits","mammals","clothes","cat","shoe","orange","orange","orange","item_r","fruits",1,NA,NA,NA,NA,NA,"M",4.11050228310502
"644","190221_2_d600","4","distribution_kids_simple",4,"Tiger","test","choice","c(6, 0, 0)","fruits","mammals","clothes","melon","shirt","elephant",NA,"melon","item_l","fruits",NA,1,0,0,"fruits",1,"M",4.11050228310502
"645","190221_3_d600","4","distribution_kids_simple",1,"Tiger","training","1","c(6, 0, 0)","fruits","clothes","vehicles","sock","car","pineapple","pineapple","pineapple","item_r","fruits",1,NA,NA,NA,NA,NA,"F",4.89954337899543
"646","190221_3_d600","4","distribution_kids_simple",1,"Tiger","training","2","c(6, 0, 0)","fruits","clothes","vehicles","shirt","melon","airplane","melon","melon","item_m","fruits",1,NA,NA,NA,NA,NA,"F",4.89954337899543
"647","190221_3_d600","4","distribution_kids_simple",1,"Tiger","training","3","c(6, 0, 0)","fruits","clothes","vehicles","train","dress","banana","banana","banana","item_r","fruits",1,NA,NA,NA,NA,NA,"F",4.89954337899543
"648","190221_3_d600","4","distribution_kids_simple",1,"Tiger","training","4","c(6, 0, 0)","fruits","clothes","vehicles","cherry","jacket","boat","cherry","cherry","item_l","fruits",1,NA,NA,NA,NA,NA,"F",4.89954337899543
"649","190221_3_d600","4","distribution_kids_simple",1,"Tiger","training","5","c(6, 0, 0)","fruits","clothes","vehicles","hat","apple","motorbike","apple","apple","item_m","fruits",1,NA,NA,NA,NA,NA,"F",4.89954337899543
"650","190221_3_d600","4","distribution_kids_simple",1,"Tiger","training","6","c(6, 0, 0)","fruits","clothes","vehicles","bus","shoe","strawberry","strawberry","strawberry","item_r","fruits",1,NA,NA,NA,NA,NA,"F",4.89954337899543
"651","190221_3_d600","4","distribution_kids_simple",1,"Tiger","test","choice","c(6, 0, 0)","fruits","clothes","vehicles","truck","orange","skirt",NA,"skirt","item_r","clothes",NA,0,1,0,"fruits",0,"F",4.89954337899543
"652","190221_3_d600","4","distribution_kids_simple",2,"Bunny","training","1","c(6, 0, 0)","clothes","vehicles","mammals","motorbike","elephant","skirt","skirt","skirt","item_r","clothes",1,NA,NA,NA,NA,NA,"F",4.89954337899543
"653","190221_3_d600","4","distribution_kids_simple",2,"Bunny","training","2","c(6, 0, 0)","clothes","vehicles","mammals","airplane","bear","shoe","shoe","shoe","item_r","clothes",1,NA,NA,NA,NA,NA,"F",4.89954337899543
"654","190221_3_d600","4","distribution_kids_simple",2,"Bunny","training","3","c(6, 0, 0)","clothes","vehicles","mammals","shirt","truck","horse","shirt","shirt","item_l","clothes",1,NA,NA,NA,NA,NA,"F",4.89954337899543
"655","190221_3_d600","4","distribution_kids_simple",2,"Bunny","training","4","c(6, 0, 0)","clothes","vehicles","mammals","monkey","train","jacket","jacket","jacket","item_r","clothes",1,NA,NA,NA,NA,NA,"F",4.89954337899543
"656","190221_3_d600","4","distribution_kids_simple",2,"Bunny","training","5","c(6, 0, 0)","clothes","vehicles","mammals","car","cow","sock","sock","sock","item_r","clothes",1,NA,NA,NA,NA,NA,"F",4.89954337899543
"657","190221_3_d600","4","distribution_kids_simple",2,"Bunny","training","6","c(6, 0, 0)","clothes","vehicles","mammals","cat","bus","dress","dress","dress","item_r","clothes",1,NA,NA,NA,NA,NA,"F",4.89954337899543
"658","190221_3_d600","4","distribution_kids_simple",2,"Bunny","test","choice","c(6, 0, 0)","clothes","vehicles","mammals","hat","dog","boat",NA,"dog","item_m","mammals",NA,0,0,1,"clothes",0,"F",4.89954337899543
"659","190221_3_d600","4","distribution_kids_simple",3,"Frog","training","1","c(6, 0, 0)","vehicles","mammals","fruits","orange","bear","car","car","car","item_r","vehicles",1,NA,NA,NA,NA,NA,"F",4.89954337899543
"660","190221_3_d600","4","distribution_kids_simple",3,"Frog","training","2","c(6, 0, 0)","vehicles","mammals","fruits","truck","pineapple","cat","truck","truck","item_l","vehicles",1,NA,NA,NA,NA,NA,"F",4.89954337899543
"661","190221_3_d600","4","distribution_kids_simple",3,"Frog","training","3","c(6, 0, 0)","vehicles","mammals","fruits","apple","horse","train","train","train","item_r","vehicles",1,NA,NA,NA,NA,NA,"F",4.89954337899543
"662","190221_3_d600","4","distribution_kids_simple",3,"Frog","training","4","c(6, 0, 0)","vehicles","mammals","fruits","cherry","elephant","boat","boat","boat","item_r","vehicles",1,NA,NA,NA,NA,NA,"F",4.89954337899543
"663","190221_3_d600","4","distribution_kids_simple",3,"Frog","training","5","c(6, 0, 0)","vehicles","mammals","fruits","monkey","melon","motorbike","motorbike","motorbike","item_r","vehicles",1,NA,NA,NA,NA,NA,"F",4.89954337899543
"664","190221_3_d600","4","distribution_kids_simple",3,"Frog","training","6","c(6, 0, 0)","vehicles","mammals","fruits","strawberry","bus","cow","bus","bus","item_m","vehicles",1,NA,NA,NA,NA,NA,"F",4.89954337899543
"665","190221_3_d600","4","distribution_kids_simple",3,"Frog","test","choice","c(6, 0, 0)","vehicles","mammals","fruits","dog","airplane","banana",NA,"airplane","item_m","vehicles",NA,1,0,0,"vehicles",1,"F",4.89954337899543
"666","190221_3_d600","4","distribution_kids_simple",4,"Mouse","training","1","c(6, 0, 0)","mammals","fruits","clothes","cat","apple","sock","cat","cat","item_l","mammals",1,NA,NA,NA,NA,NA,"F",4.89954337899543
"667","190221_3_d600","4","distribution_kids_simple",4,"Mouse","training","2","c(6, 0, 0)","mammals","fruits","clothes","cherry","hat","bear","bear","bear","item_r","mammals",1,NA,NA,NA,NA,NA,"F",4.89954337899543
"668","190221_3_d600","4","distribution_kids_simple",4,"Mouse","training","3","c(6, 0, 0)","mammals","fruits","clothes","skirt","banana","cow","cow","cow","item_r","mammals",1,NA,NA,NA,NA,NA,"F",4.89954337899543
"669","190221_3_d600","4","distribution_kids_simple",4,"Mouse","training","4","c(6, 0, 0)","mammals","fruits","clothes","elephant","dress","orange","elephant","elephant","item_l","mammals",1,NA,NA,NA,NA,NA,"F",4.89954337899543
"670","190221_3_d600","4","distribution_kids_simple",4,"Mouse","training","5","c(6, 0, 0)","mammals","fruits","clothes","strawberry","dog","shirt","dog","dog","item_m","mammals",1,NA,NA,NA,NA,NA,"F",4.89954337899543
"671","190221_3_d600","4","distribution_kids_simple",4,"Mouse","training","6","c(6, 0, 0)","mammals","fruits","clothes","horse","pineapple","shoe","horse","horse","item_l","mammals",1,NA,NA,NA,NA,NA,"F",4.89954337899543
"672","190221_3_d600","4","distribution_kids_simple",4,"Mouse","test","choice","c(6, 0, 0)","mammals","fruits","clothes","monkey","jacket","melon",NA,"monkey","item_l","mammals",NA,1,0,0,"mammals",1,"F",4.89954337899543
"673","190221_4_d600","4","distribution_kids_simple",1,"Bunny","training","1","c(6, 0, 0)","fruits","mammals","vehicles","horse","orange","truck","orange","orange","item_m","fruits",1,NA,NA,NA,NA,NA,"M",4.64200913242009
"674","190221_4_d600","4","distribution_kids_simple",1,"Bunny","training","2","c(6, 0, 0)","fruits","mammals","vehicles","elephant","strawberry","airplane","strawberry","strawberry","item_m","fruits",1,NA,NA,NA,NA,NA,"M",4.64200913242009
"675","190221_4_d600","4","distribution_kids_simple",1,"Bunny","training","3","c(6, 0, 0)","fruits","mammals","vehicles","motorbike","cat","banana","banana","banana","item_r","fruits",1,NA,NA,NA,NA,NA,"M",4.64200913242009
"676","190221_4_d600","4","distribution_kids_simple",1,"Bunny","training","4","c(6, 0, 0)","fruits","mammals","vehicles","monkey","apple","bus","apple","apple","item_m","fruits",1,NA,NA,NA,NA,NA,"M",4.64200913242009
"677","190221_4_d600","4","distribution_kids_simple",1,"Bunny","training","5","c(6, 0, 0)","fruits","mammals","vehicles","cherry","dog","train","cherry","cherry","item_l","fruits",1,NA,NA,NA,NA,NA,"M",4.64200913242009
"678","190221_4_d600","4","distribution_kids_simple",1,"Bunny","training","6","c(6, 0, 0)","fruits","mammals","vehicles","cow","car","pineapple","pineapple","pineapple","item_r","fruits",1,NA,NA,NA,NA,NA,"M",4.64200913242009
"679","190221_4_d600","4","distribution_kids_simple",1,"Bunny","test","choice","c(6, 0, 0)","fruits","mammals","vehicles","melon","boat","bear",NA,"melon","item_l","fruits",NA,1,0,0,"fruits",1,"M",4.64200913242009
